ms_subclass,ms_zoning,lot_area,street,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,misc_val,mo_sold,yr_sold,sale_type,saleprice
60,rl,11069,pave,reg,lvl,allpub,corner,gtl,collgcr,norm,norm,1fam,2story,6,5,2007,2007,gable,compshg,vinylsd,vinylsd,none,0.0,gd,ta,pconc,gd,ta,no,unf,0.0,unf,0.0,608.0,608.0,gasa,ex,y,sbrkr,608,788,0,1396,0.0,0.0,2,1,3,1,gd,6,typ,1,gd,builtin,2007.0,fin,2.0,440.0,ta,ta,y,100,36,0,0,0,0,0,7,2009,wd ,170000
60,rl,8800,pave,reg,lvl,allpub,inside,gtl,names,norm,norm,1fam,2story,6,7,1964,1997,gable,compshg,metalsd,metalsd,brkface,306.0,ta,gd,cblock,ta,ta,no,alq,414.0,unf,0.0,431.0,845.0,gasa,ex,y,sbrkr,845,1309,0,2154,0.0,0.0,2,1,5,1,ta,8,typ,1,gd,attchd,1964.0,rfn,2.0,539.0,ta,ta,y,0,0,0,0,161,0,0,7,2007,wd ,224500
60,rl,13262,pave,ir1,lvl,allpub,inside,gtl,nridght,norm,norm,1fam,2story,8,5,2003,2004,gable,compshg,vinylsd,vinylsd,stone,186.0,gd,ta,pconc,gd,ta,no,unf,0.0,unf,0.0,1082.0,1082.0,gasa,ex,y,sbrkr,1105,1295,0,2400,0.0,0.0,3,1,4,1,gd,10,typ,1,gd,builtin,2003.0,fin,3.0,730.0,ta,ta,y,114,40,0,0,0,0,0,6,2009,wd ,290000
50,rm,7758,pave,reg,lvl,allpub,corner,gtl,idotrr,norm,norm,1fam,1.5fin,7,4,1931,1950,gable,compshg,stucco,stucco,brkface,600.0,ta,fa,pconc,ta,ta,no,lwq,224.0,unf,0.0,816.0,1040.0,gasa,ex,y,fusef,1226,592,0,1818,0.0,0.0,1,1,4,1,ta,7,typ,2,ta,detchd,1951.0,unf,1.0,240.0,ta,ta,y,0,0,0,0,184,0,0,6,2007,wd ,169500
20,rl,12118,pave,ir1,lvl,allpub,culdsac,gtl,mitchel,norm,norm,1fam,1story,7,5,2004,2005,hip,compshg,vinylsd,vinylsd,stone,108.0,gd,ta,pconc,ex,ta,mn,unf,0.0,unf,0.0,1710.0,1710.0,gasa,ex,y,sbrkr,1710,0,0,1710,0.0,0.0,2,0,3,1,gd,7,typ,1,gd,attchd,2004.0,fin,2.0,550.0,ta,ta,y,100,48,0,0,180,0,0,4,2009,wd ,240000
20,rl,9600,pave,reg,lvl,allpub,inside,gtl,names,norm,norm,1fam,1story,5,6,1955,1955,hip,compshg,hdboard,hdboard,brkface,176.0,ta,gd,cblock,ta,ta,no,blq,368.0,unf,0.0,710.0,1078.0,gasa,ex,y,sbrkr,1150,0,0,1150,1.0,0.0,1,0,2,1,ta,6,typ,0,none,attchd,1955.0,fin,1.0,288.0,ta,ta,y,0,0,0,0,175,0,0,10,2007,wd ,144000
60,rl,9500,pave,reg,lvl,allpub,corner,gtl,names,artery,norm,1fam,2story,6,6,1964,1978,gable,compshg,vinylsd,vinylsd,brkcmn,272.0,ta,ta,cblock,ta,ta,no,rec,442.0,unf,0.0,374.0,816.0,gasa,ta,y,sbrkr,1127,850,0,1977,0.0,1.0,1,1,4,1,ta,9,typ,1,ta,attchd,1964.0,rfn,2.0,540.0,ta,ta,y,0,52,0,0,0,0,0,6,2007,wd ,165000
120,rl,7175,pave,reg,lvl,allpub,inside,gtl,sawyerw,norm,norm,twnhse,1story,6,5,1990,1991,gable,compshg,plywood,imstucc,none,0.0,gd,ta,pconc,gd,ta,no,unf,0.0,unf,0.0,1332.0,1332.0,gasa,gd,y,sbrkr,1332,0,0,1332,0.0,0.0,2,0,2,1,gd,5,typ,0,none,attchd,1990.0,rfn,2.0,542.0,ta,ta,y,0,60,0,0,0,0,0,2,2009,wd ,145000
20,rl,11200,pave,ir1,lvl,allpub,culdsac,gtl,edwards,norm,norm,1fam,1story,5,3,1964,1964,gable,compshg,wd sdng,wd sdng,none,0.0,ta,fa,cblock,ta,ta,mn,unf,0.0,unf,0.0,1250.0,1250.0,gasa,ex,y,sbrkr,1298,0,0,1298,0.0,0.0,2,0,3,1,ta,5,typ,0,none,detchd,1964.0,unf,2.0,504.0,ta,fa,n,0,144,0,0,0,0,0,6,2010,cod,114000
20,rl,14226,pave,reg,lvl,allpub,corner,gtl,nridght,norm,norm,1fam,1story,8,5,2006,2006,hip,compshg,vinylsd,vinylsd,brkface,375.0,gd,ta,pconc,gd,ta,av,unf,0.0,unf,0.0,1935.0,1935.0,gasa,gd,y,sbrkr,1973,0,0,1973,0.0,0.0,2,0,3,1,gd,9,typ,1,gd,attchd,2006.0,fin,3.0,895.0,ta,ta,y,315,45,0,0,0,0,0,7,2007,new,395000
160,rm,2760,pave,reg,lvl,allpub,inside,gtl,brdale,norm,norm,twnhse,2story,6,5,1973,1973,gable,compshg,hdboard,hdboard,brkface,514.0,ta,ta,cblock,ta,ta,no,unf,0.0,unf,0.0,525.0,525.0,gasa,ta,y,sbrkr,525,567,0,1092,0.0,0.0,1,1,3,1,ta,6,typ,0,none,detchd,1973.0,unf,2.0,440.0,ta,ta,y,0,0,0,0,0,0,0,12,2006,wd ,105500
60,rl,11050,pave,reg,lvl,allpub,inside,gtl,mitchel,norm,norm,1fam,2story,8,5,1998,1999,gable,compshg,vinylsd,vinylsd,none,0.0,gd,ta,pconc,gd,ta,no,glq,615.0,unf,0.0,434.0,1049.0,gasa,ex,y,sbrkr,1036,880,0,1916,1.0,0.0,2,1,3,1,gd,8,typ,1,ta,attchd,1998.0,unf,3.0,741.0,ta,ta,y,0,70,0,0,0,0,0,5,2010,wd ,254900
20,rl,7200,pave,reg,lvl,allpub,inside,gtl,names,norm,norm,1fam,1story,5,3,1950,1950,gable,compshg,wdshing,wd shng,none,0.0,ta,ta,cblock,ta,ta,no,lwq,432.0,unf,0.0,432.0,864.0,gasa,fa,y,fusea,1238,0,0,1238,0.0,0.0,1,1,3,1,ta,6,min2,1,ta,attchd,1950.0,unf,1.0,357.0,ta,ta,y,0,171,0,0,0,0,0,11,2007,wd ,102000
60,rl,12420,pave,reg,lvl,allpub,inside,gtl,collgcr,norm,norm,1fam,2story,7,5,2001,2001,gable,compshg,vinylsd,vinylsd,none,0.0,gd,ta,pconc,gd,ta,no,glq,666.0,unf,0.0,278.0,944.0,gasa,ex,y,sbrkr,944,896,0,1840,1.0,0.0,2,1,3,1,gd,6,typ,0,none,attchd,2001.0,rfn,2.0,622.0,ta,ta,y,0,45,0,0,0,0,0,6,2009,wd ,230000
70,rm,6120,pave,reg,lvl,allpub,inside,gtl,brkside,norm,norm,1fam,2story,5,8,1920,2004,gable,compshg,metalsd,metalsd,none,0.0,ta,ta,brktil,ta,ta,mn,unf,0.0,unf,0.0,939.0,939.0,gasa,ex,y,sbrkr,939,574,0,1513,0.0,0.0,1,1,4,1,ta,8,typ,0,none,detchd,1933.0,unf,1.0,180.0,fa,fa,n,24,0,150,0,0,0,0,5,2007,wd ,137500
30,rl,7111,pave,ir1,bnk,allpub,inside,gtl,brkside,norm,norm,1fam,1story,5,7,1928,1983,gable,compshg,wdshing,wd shng,none,0.0,gd,gd,brktil,ta,ta,no,lwq,406.0,blq,273.0,329.0,1008.0,gasa,ta,y,sbrkr,1143,0,0,1143,0.0,0.0,1,0,2,1,ta,5,typ,1,po,detchd,1992.0,unf,1.0,288.0,ta,ta,y,265,0,0,0,0,0,0,7,2008,wd ,138000
80,rl,19255,pave,ir1,lvl,allpub,inside,gtl,sawyerw,norm,norm,1fam,slvl,6,5,1983,1983,gable,compshg,wd sdng,wd sdng,brkface,100.0,gd,ta,cblock,gd,ta,av,rec,70.0,glq,450.0,0.0,520.0,gasa,gd,y,sbrkr,1338,0,0,1338,0.0,0.0,1,1,2,1,gd,5,min2,1,po,attchd,1983.0,unf,2.0,576.0,ta,ta,y,0,0,0,0,0,0,600,9,2009,wd ,156500
20,rl,8120,pave,reg,lvl,allpub,inside,gtl,names,norm,norm,1fam,1story,4,7,1970,1970,gable,compshg,metalsd,metalsd,none,0.0,ta,gd,cblock,ta,ta,no,alq,191.0,unf,0.0,673.0,864.0,gasa,ex,y,sbrkr,864,0,0,864,0.0,0.0,1,0,3,1,ta,5,typ,0,none,detchd,1994.0,unf,2.0,463.0,ta,ta,y,0,0,0,0,0,0,0,7,2009,wd ,124500
60,rl,11952,pave,reg,lvl,allpub,inside,gtl,nwames,posa,norm,1fam,2story,7,6,1977,1977,mansard,wdshake,wdshing,plywood,none,0.0,ta,ta,cblock,gd,ta,no,unf,0.0,unf,0.0,808.0,808.0,gasa,ta,y,sbrkr,1161,808,0,1969,0.0,0.0,2,1,3,1,ta,8,typ,1,gd,attchd,1977.0,rfn,2.0,534.0,ta,ta,y,0,0,0,0,276,0,0,11,2007,wd ,190000
20,rl,3182,pave,reg,lvl,allpub,inside,gtl,blmngtn,norm,norm,1fam,1story,7,5,2007,2007,gable,compshg,vinylsd,vinylsd,brkface,16.0,gd,ta,pconc,gd,ta,av,unf,0.0,unf,0.0,1266.0,1266.0,gasa,ex,y,sbrkr,1266,0,0,1266,0.0,0.0,2,0,2,1,gd,6,typ,1,gd,attchd,2007.0,fin,2.0,388.0,ta,ta,y,100,16,0,0,0,0,0,3,2008,wd ,159895
70,rl,9842,pave,reg,lvl,allpub,inside,gtl,swisu,feedr,norm,1fam,2story,5,6,1921,1998,gable,compshg,metalsd,wd sdng,none,0.0,ta,ta,brktil,ta,fa,no,unf,0.0,unf,0.0,612.0,612.0,gasa,ex,y,sbrkr,990,1611,0,2601,0.0,0.0,3,1,4,1,ta,8,typ,0,none,builtin,1998.0,rfn,2.0,621.0,ta,ta,y,183,0,301,0,0,0,0,5,2008,wd ,189000
20,rl,8020,pave,ir1,lvl,allpub,inside,gtl,sawyer,norm,norm,1fam,1story,5,6,1964,1964,gable,compshg,hdboard,hdboard,none,0.0,ta,ta,cblock,ta,ta,no,alq,644.0,unf,0.0,268.0,912.0,gasa,ta,n,sbrkr,912,0,0,912,0.0,0.0,1,0,3,1,ta,6,typ,0,none,0,1969.293236964378,0,0.0,0.0,0,0,y,0,0,0,0,0,0,0,4,2006,wd ,124000
20,rl,11341,pave,ir1,lvl,allpub,inside,gtl,sawyer,norm,norm,1fam,1story,5,6,1957,1996,hip,compshg,wd sdng,wd sdng,brkface,180.0,ta,ta,cblock,gd,ta,no,alq,1302.0,unf,0.0,90.0,1392.0,gasa,ta,y,sbrkr,1392,0,0,1392,1.0,0.0,1,1,3,1,ta,5,mod,1,gd,detchd,1957.0,unf,2.0,528.0,ta,ta,y,0,0,0,0,95,0,0,5,2010,wd ,121500
90,rl,12436,pave,reg,lvl,allpub,inside,gtl,names,norm,norm,duplex,1story,5,5,1957,1957,gable,compshg,wd sdng,wd sdng,none,0.0,ta,ta,cblock,ta,ta,no,unf,0.0,unf,0.0,1824.0,1824.0,gasa,fa,y,fusea,1824,0,0,1824,0.0,0.0,2,0,5,2,ta,9,typ,0,none,detchd,1958.0,unf,2.0,484.0,ta,ta,y,0,0,0,0,0,0,0,1,2008,wd ,146000
60,rl,12192,pave,ir1,lvl,allpub,inside,gtl,collgcr,norm,norm,1fam,2story,7,5,2000,2001,gable,compshg,vinylsd,vinylsd,none,0.0,gd,ta,pconc,gd,ta,no,glq,663.0,unf,0.0,265.0,928.0,gasa,ex,y,sbrkr,928,895,0,1823,1.0,0.0,2,1,3,1,gd,6,typ,0,none,attchd,2000.0,rfn,2.0,626.0,ta,ta,y,192,36,0,0,0,0,4500,5,2008,wd ,235000
120,rm,3842,pave,ir1,hls,allpub,inside,mod,crawfor,norm,norm,twnhse,1story,8,5,2004,2005,hip,compshg,cemntbd,cmentbd,stone,186.0,gd,ta,pconc,ex,ta,gd,glq,1564.0,unf,0.0,30.0,1594.0,gasa,ex,y,sbrkr,1646,0,0,1646,1.0,1.0,2,0,2,1,gd,5,typ,1,gd,attchd,2004.0,fin,2.0,525.0,ta,ta,y,128,53,0,0,155,0,0,12,2006,wd ,300000
160,rm,1936,pave,reg,lvl,allpub,inside,gtl,meadowv,norm,norm,twnhs,2story,4,7,1970,1970,gable,compshg,cemntbd,cmentbd,none,0.0,ta,ta,cblock,ta,ta,no,unf,0.0,unf,0.0,546.0,546.0,gasa,gd,y,sbrkr,546,546,0,1092,0.0,0.0,1,1,3,1,ta,5,typ,0,none,0,1975.293236964378,0,0.0,0.0,0,0,y,0,0,0,0,0,0,0,6,2006,wd ,90500
90,rl,13101,pave,ir1,lvl,allpub,inside,gtl,names,norm,norm,duplex,1story,5,5,1965,1965,gable,compshg,hdboard,hdboard,brkface,108.0,ta,ta,cblock,ta,ta,no,lwq,231.0,unf,0.0,1497.0,1728.0,gasa,ta,y,sbrkr,1728,0,0,1728,0.0,0.0,2,0,6,2,ta,10,typ,0,none,detchd,1987.0,unf,2.0,576.0,ta,ta,y,0,0,0,0,0,0,0,11,2008,wd ,142600
20,rl,9808,pave,ir1,lvl,allpub,inside,gtl,collgcr,norm,norm,1fam,1story,7,5,2002,2002,gable,compshg,vinylsd,vinylsd,brkface,110.0,gd,ta,pconc,gd,ta,no,glq,788.0,unf,0.0,785.0,1573.0,gasa,ex,y,sbrkr,1573,0,0,1573,1.0,0.0,2,0,3,1,gd,6,typ,0,none,attchd,2002.0,rfn,2.0,544.0,ta,ta,y,0,72,0,0,0,0,0,3,2009,wd ,227000
90,rl,8145,pave,ir1,hls,allpub,corner,gtl,crawfor,norm,norm,duplex,2.5unf,7,6,1940,1950,gable,compshg,wd sdng,wd sdng,none,0.0,ta,ta,brktil,ta,ta,no,lwq,246.0,unf,0.0,674.0,920.0,gasa,ex,y,sbrkr,1240,1240,0,2480,0.0,0.0,2,1,5,2,ta,13,typ,2,gd,detchd,1940.0,unf,2.0,400.0,ta,ta,y,0,0,57,0,0,0,0,7,2009,wd ,205000
20,rl,17227,pave,ir2,lvl,allpub,culdsac,mod,collgcr,norm,norm,1fam,1story,8,5,1999,2000,gable,compshg,vinylsd,vinylsd,brkface,158.0,gd,ta,pconc,gd,ta,gd,glq,915.0,unf,0.0,426.0,1341.0,gasa,ex,y,sbrkr,1341,0,0,1341,1.0,0.0,1,1,1,1,gd,5,typ,1,ta,attchd,1999.0,rfn,2.0,482.0,ta,ta,y,240,84,0,0,0,0,0,1,2007,wd ,246900
70,c (all),5280,pave,reg,lvl,allpub,corner,gtl,idotrr,feedr,norm,1fam,2story,4,7,1895,1950,gable,compshg,wd sdng,wd sdng,none,0.0,ta,ta,stone,po,fa,no,unf,0.0,unf,0.0,173.0,173.0,gasa,ex,n,sbrkr,825,536,0,1361,0.0,0.0,1,0,2,1,ta,6,typ,0,none,detchd,1895.0,unf,1.0,185.0,fa,ta,y,0,123,0,0,0,0,0,7,2008,wd ,89000
50,rl,11792,pave,reg,lvl,allpub,inside,gtl,edwards,norm,norm,1fam,1.5fin,4,5,1948,1950,gable,compshg,vinylsd,vinylsd,none,0.0,ta,ta,cblock,ta,ta,no,unf,0.0,unf,0.0,744.0,744.0,gasa,ex,n,fusef,792,328,0,1120,0.0,0.0,1,0,2,1,fa,5,typ,0,none,detchd,1956.0,unf,2.0,480.0,ta,fa,p,0,0,0,0,160,0,0,6,2010,wd ,64000
120,rl,3876,pave,ir1,lvl,allpub,inside,gtl,greens,norm,norm,twnhs,1story,8,5,1978,1978,gable,compshg,wd sdng,plywood,none,0.0,gd,ta,cblock,gd,ta,gd,glq,652.0,rec,526.0,48.0,1226.0,gasa,ta,y,sbrkr,1226,0,0,1226,1.0,0.0,1,0,1,1,gd,4,typ,1,ta,attchd,1978.0,fin,2.0,484.0,ta,ta,y,133,60,0,0,0,0,0,7,2006,wd ,170000
60,rl,13891,pave,reg,lvl,allpub,inside,gtl,nridght,norm,norm,1fam,2story,9,5,2008,2009,hip,compshg,vinylsd,vinylsd,stone,424.0,ex,ta,pconc,ex,ta,gd,unf,0.0,unf,0.0,1734.0,1734.0,gasa,ex,y,sbrkr,1734,1088,0,2822,0.0,0.0,3,1,4,1,ex,12,typ,1,gd,builtin,2009.0,rfn,3.0,1020.0,ta,ta,y,52,170,0,0,192,0,0,1,2009,new,582933
30,rm,6000,pave,reg,lvl,allpub,inside,gtl,oldtown,artery,norm,1fam,1story,6,6,1925,1980,gable,compshg,metalsd,metalsd,none,0.0,ta,gd,brktil,ta,ta,no,blq,397.0,unf,0.0,706.0,1103.0,gasa,gd,y,sbrkr,1103,0,0,1103,0.0,0.0,1,0,2,1,gd,5,typ,1,gd,detchd,1976.0,unf,2.0,440.0,ta,ta,y,166,120,0,0,0,0,0,7,2006,wd ,110500
20,rl,8240,pave,reg,lvl,allpub,inside,gtl,edwards,norm,norm,1fam,1story,6,6,1960,1960,hip,compshg,hdboard,hdboard,stone,198.0,ta,ta,cblock,ta,ta,no,unf,0.0,unf,0.0,1179.0,1179.0,gasa,gd,y,sbrkr,1179,0,0,1179,0.0,0.0,1,0,2,1,ta,5,min2,0,none,attchd,1960.0,fin,2.0,622.0,ta,ta,p,0,0,0,0,0,0,0,6,2007,wd ,110000
20,rl,9405,pave,reg,lvl,allpub,inside,gtl,edwards,norm,norm,1fam,1story,5,9,1947,2008,hip,compshg,vinylsd,vinylsd,none,0.0,ta,ex,cblock,ta,ta,no,unf,0.0,unf,0.0,698.0,698.0,gasa,ex,y,sbrkr,698,0,0,698,0.0,1.0,1,0,2,1,ta,4,typ,0,none,0,1952.293236964378,0,0.0,0.0,0,0,y,0,200,0,0,0,0,0,6,2009,wd ,118000
60,rl,10625,pave,reg,lvl,allpub,inside,gtl,nridght,norm,norm,1fam,2story,7,5,2003,2004,gable,compshg,vinylsd,vinylsd,brkface,292.0,gd,ta,pconc,gd,ta,no,glq,866.0,unf,0.0,132.0,998.0,gasa,ex,y,sbrkr,1006,1040,0,2046,1.0,0.0,2,1,3,1,gd,8,typ,1,gd,builtin,2003.0,rfn,3.0,871.0,ta,ta,y,320,62,0,0,0,0,0,8,2008,wd ,284000
60,rl,9247,pave,ir1,lvl,allpub,inside,gtl,names,norm,norm,1fam,2story,6,6,1962,1962,gable,compshg,hdboard,hdboard,brkface,318.0,ta,ta,cblock,ta,ta,no,rec,319.0,unf,0.0,539.0,858.0,gasa,ex,y,sbrkr,858,858,0,1716,0.0,0.0,1,1,4,1,ta,8,typ,1,gd,attchd,1962.0,fin,2.0,490.0,ta,ta,y,0,84,0,0,120,0,0,3,2008,wd ,171000
60,rl,10628,pave,ir1,lvl,allpub,corner,gtl,sawyerw,norm,norm,1fam,2story,7,5,2004,2004,gable,compshg,vinylsd,vinylsd,none,0.0,gd,ta,pconc,gd,ta,gd,unf,0.0,unf,0.0,835.0,835.0,gasa,ex,y,sbrkr,871,941,0,1812,0.0,0.0,2,1,3,1,gd,8,typ,0,none,builtin,2004.0,rfn,2.0,478.0,ta,ta,y,146,91,0,0,0,0,0,1,2009,wd ,193000
20,rl,11000,pave,ir2,lvl,allpub,corner,gtl,mitchel,norm,norm,1fam,1story,5,6,1976,2003,gable,compshg,plywood,plywood,none,0.0,ta,ta,pconc,gd,ta,no,lwq,1090.0,unf,0.0,0.0,1090.0,gasa,ta,y,sbrkr,1178,0,0,1178,1.0,0.0,1,1,3,1,ta,6,typ,0,none,attchd,1976.0,unf,2.0,502.0,ta,ta,y,0,44,0,0,88,0,0,6,2007,wd ,135000
70,rl,9399,pave,reg,bnk,allpub,inside,gtl,crawfor,norm,norm,1fam,2.5unf,7,8,1919,1950,gable,compshg,metalsd,stucco,none,0.0,ta,ta,brktil,ta,ta,mn,unf,0.0,unf,0.0,818.0,818.0,gasa,ta,y,sbrkr,818,818,0,1636,0.0,0.0,1,1,4,1,gd,7,typ,1,gd,detchd,1919.0,unf,1.0,288.0,fa,ta,n,0,0,212,0,0,0,0,9,2006,wd ,167000
20,rm,7200,pave,reg,lvl,allpub,inside,gtl,oldtown,norm,norm,1fam,1story,4,5,1950,1950,gable,compshg,metalsd,metalsd,none,0.0,ta,ta,cblock,ta,ta,no,unf,0.0,unf,0.0,576.0,576.0,gasa,ex,y,sbrkr,864,0,0,864,0.0,0.0,1,0,2,1,ta,5,typ,0,none,detchd,1952.0,rfn,1.0,528.0,ta,ta,y,0,0,0,0,115,0,0,8,2006,cod,105000
20,rl,10264,pave,ir1,lvl,allpub,inside,gtl,collgcr,norm,norm,1fam,1story,7,5,1999,1999,gable,compshg,vinylsd,vinylsd,brkface,183.0,gd,ta,pconc,gd,ta,av,alq,1162.0,unf,0.0,426.0,1588.0,gasa,ex,y,sbrkr,1588,0,0,1588,0.0,0.0,2,0,3,1,gd,6,typ,0,none,attchd,1999.0,rfn,2.0,472.0,ta,ta,y,158,29,0,0,0,0,0,8,2006,wd ,214000
60,rl,13215,pave,ir1,lvl,allpub,corner,gtl,nridght,norm,norm,1fam,2story,8,5,2004,2004,gable,compshg,vinylsd,vinylsd,brkface,112.0,gd,ta,pconc,gd,ta,no,glq,994.0,unf,0.0,426.0,1420.0,gasa,ex,y,sbrkr,1426,488,0,1914,1.0,0.0,2,1,3,1,gd,9,typ,1,ta,builtin,2004.0,rfn,3.0,746.0,ta,ta,y,168,127,0,0,0,0,0,2,2006,wd ,279000
80,rl,10530,pave,reg,lvl,allpub,inside,gtl,nwames,norm,norm,1fam,slvl,6,6,1975,2000,gable,compshg,plywood,plywood,brkface,248.0,ta,ta,cblock,ta,fa,no,alq,548.0,unf,0.0,127.0,675.0,gasa,ta,y,sbrkr,1109,766,0,1875,0.0,0.0,3,0,3,1,gd,8,typ,1,ta,attchd,1975.0,rfn,2.0,485.0,ta,ta,y,48,28,0,0,0,0,0,6,2006,wd ,184500
50,rm,6000,pave,reg,lvl,allpub,inside,gtl,oldtown,norm,norm,1fam,1.5fin,3,7,1948,2002,gable,compshg,metalsd,metalsd,none,0.0,ta,gd,cblock,ta,ta,no,alq,331.0,unf,0.0,318.0,649.0,gasa,ex,y,sbrkr,679,504,0,1183,0.0,0.0,1,1,2,1,ta,6,typ,0,none,detchd,1981.0,unf,1.0,308.0,ta,ta,y,0,176,0,0,0,0,0,6,2007,wd ,120000
60,rl,7703,pave,reg,lvl,allpub,inside,gtl,sawyerw,norm,norm,1fam,2story,6,6,1992,1992,gable,compshg,hdboard,hdboard,none,0.0,gd,gd,pconc,gd,gd,no,glq,52.0,rec,364.0,400.0,816.0,gasa,ex,y,sbrkr,833,897,0,1730,0.0,0.0,2,1,3,1,gd,6,typ,0,none,attchd,1992.0,rfn,2.0,528.0,ta,ta,y,0,91,0,0,168,0,0,11,2009,wd ,171500
160,fv,4251,pave,ir1,lvl,allpub,inside,gtl,somerst,norm,norm,twnhse,2story,7,5,2006,2007,gable,compshg,metalsd,metalsd,none,0.0,gd,ta,pconc,gd,ta,no,unf,0.0,unf,0.0,625.0,625.0,gasa,ex,y,sbrkr,625,625,0,1250,0.0,0.0,2,1,2,1,gd,5,typ,0,none,detchd,2006.0,rfn,2.0,528.0,ta,ta,y,0,54,0,0,0,0,0,6,2007,new,164700
60,rl,12128,pave,ir1,bnk,allpub,inside,gtl,sawyerw,norm,norm,1fam,2story,6,4,1989,1989,gable,compshg,hdboard,hdboard,brkface,232.0,gd,ta,cblock,gd,ta,no,alq,549.0,unf,0.0,319.0,868.0,gasa,ex,y,sbrkr,1313,1246,0,2559,0.0,0.0,2,1,4,1,ex,9,typ,1,ta,attchd,1989.0,rfn,2.0,506.0,ta,ta,y,0,245,0,0,168,0,0,11,2006,wd ,209000
120,rm,3072,pave,reg,lvl,allpub,inside,gtl,blmngtn,norm,norm,twnhse,1story,7,5,2004,2004,hip,compshg,vinylsd,vinylsd,brkface,18.0,gd,ta,pconc,gd,ta,no,glq,1059.0,unf,0.0,306.0,1365.0,gasa,ex,y,sbrkr,1548,0,0,1548,1.0,0.0,2,0,2,1,gd,7,typ,1,ta,attchd,2004.0,fin,2.0,388.0,ta,ta,y,143,20,0,0,0,0,0,9,2006,wd ,225000
50,rl,8410,pave,reg,lvl,allpub,fr2,gtl,edwards,feedr,norm,1fam,1.5fin,5,3,1910,1996,gambrel,compshg,wd sdng,vinylsd,none,0.0,ta,fa,pconc,ta,ta,no,unf,0.0,unf,0.0,658.0,658.0,gasa,ta,y,sbrkr,658,526,0,1184,0.0,0.0,1,0,5,1,ta,8,typ,0,none,0,1915.293236964378,0,0.0,0.0,0,0,n,0,151,0,0,0,0,0,5,2006,wd ,81000
20,rl,15218,pave,ir1,lvl,allpub,culdsac,gtl,somerst,rran,norm,1fam,1story,8,5,2006,2006,gable,compshg,vinylsd,vinylsd,0,0.0,gd,ta,pconc,ex,gd,no,glq,1562.0,unf,0.0,108.0,1670.0,gasa,ex,y,sbrkr,1670,0,0,1670,1.0,0.0,2,1,2,1,gd,6,typ,1,gd,attchd,2006.0,rfn,3.0,928.0,ta,ta,y,0,240,200,0,0,0,0,9,2006,new,336820
60,rl,14364,pave,ir1,low,allpub,inside,mod,sawyerw,norm,norm,1fam,2story,7,5,1988,1989,gable,compshg,plywood,plywood,brkface,128.0,gd,ta,cblock,gd,ta,gd,glq,1065.0,unf,0.0,92.0,1157.0,gasa,ex,y,sbrkr,1180,882,0,2062,1.0,0.0,2,1,3,1,ta,7,typ,1,gd,attchd,1988.0,fin,2.0,454.0,ta,ta,y,60,55,0,0,154,0,0,4,2007,wd ,277000
20,rl,8680,pave,reg,lvl,allpub,inside,gtl,names,norm,norm,1fam,1story,5,7,1960,1960,hip,compshg,cemntbd,cmentbd,none,0.0,ta,ta,cblock,ta,ta,no,unf,0.0,unf,0.0,894.0,894.0,gasa,ta,y,sbrkr,894,0,0,894,0.0,0.0,1,0,3,1,ta,5,typ,0,none,detchd,1965.0,unf,1.0,312.0,ta,ta,y,0,0,0,0,0,0,0,1,2007,wd ,117600
50,rl,9600,pave,reg,lvl,allpub,inside,gtl,names,norm,norm,1fam,1.5fin,6,8,1950,2005,gable,compshg,vinylsd,vinylsd,none,0.0,ta,gd,cblock,ta,ta,no,blq,120.0,unf,0.0,736.0,856.0,gasa,ex,y,sbrkr,1112,556,0,1668,0.0,0.0,1,1,3,1,ta,6,min2,0,none,attchd,1950.0,unf,1.0,271.0,ta,ta,y,0,0,0,0,0,0,0,9,2009,wd ,140000
20,rl,11778,pave,reg,lvl,allpub,inside,gtl,collgcr,posn,norm,1fam,1story,9,5,2008,2008,hip,compshg,vinylsd,vinylsd,stone,402.0,ex,ta,pconc,ex,ta,av,glq,1153.0,unf,0.0,598.0,1751.0,gasa,ex,y,sbrkr,1766,0,0,1766,1.0,0.0,2,1,3,1,ex,8,typ,2,gd,attchd,2008.0,fin,3.0,874.0,ta,ta,y,216,36,0,0,0,0,0,12,2008,new,395039
